Company Name,Job Title,Job Description,Job Location,Job Posting URL,Normalized Salary
OpenAI,Senior DevOps Engineer,"We are looking for a Senior DevOps Engineer with 4-8 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes. This role involves working on innovative projects in Technology domain.","Omaha, NE",https://www.linkedin.com/jobs/view/996073/?trk=jobs_biz_prem_srch,166000
Spotify,Director of Marketing,"We are looking for a Director of Marketing with 8+ years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management, Market Research, Budgeting, Agency Oversight, Executive Reporting. This role involves working on innovative projects in Marketing domain.","Phoenix, AZ",https://www.linkedin.com/jobs/view/970440/?trk=jobs_biz_prem_srch,101000
Figma,UI/UX Designer,"We are looking for a UI/UX Designer with 0-4 years of experience. The candidate should possess Bachelors in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines. This role involves working on innovative projects in Design domain.","Kansas City, MO",https://www.linkedin.com/jobs/view/909002/?trk=jobs_biz_prem_srch,81000
Kirkland & Ellis,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Dallas, TX",https://www.linkedin.com/jobs/view/962666/?trk=jobs_biz_prem_srch,56000
Kirkland & Ellis,Director of Legal Affairs,"We are looking for a Director of Legal Affairs with 14+ years of experience. The candidate should possess Masters in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law, Mergers & Acquisitions, Negotiations, Regulatory Compliance, Corporate Governance, Legal Strategy, Risk Mitigation. This role involves working on innovative projects in Legal domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/925268/?trk=jobs_biz_prem_srch,172000
edX,Education Operations Manager,"We are looking for a Education Operations Manager with 6+ years of experience. The candidate should possess MBA and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment, eLearning, Learning Objectives, LMS Tools, Syllabus Design, Education Standards, Timetable Management, Budgeting, Staff Allocation, Facilities Oversight. This role involves working on innovative projects in Education domain.","Portland, OR",https://www.linkedin.com/jobs/view/964759/?trk=jobs_biz_prem_srch,99000
BambooHR,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/959351/?trk=jobs_biz_prem_srch,76000
Microsoft,Vice President of Product Management,"We are looking for a Vice President of Product Management with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership, Vision Setting, Stakeholder Communication, Portfolio Management, Executive Alignment. This role involves working on innovative projects in Technology domain.","Seattle, WA",https://www.linkedin.com/jobs/view/976067/?trk=jobs_biz_prem_srch,286000
Meta,Machine Learning Engineer,"We are looking for a Machine Learning Engineer with 3-6 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks. This role involves working on innovative projects in Technology domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/977478/?trk=jobs_biz_prem_srch,136000
IBM,DevOps Architect,"We are looking for a DevOps Architect with 8+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes, Cloud Architecture, Security, Infrastructure as Code, Multi-Cloud. This role involves working on innovative projects in Technology domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/915857/?trk=jobs_biz_prem_srch,201000
Roche,Clinical Research Associate,"We are looking for a Clinical Research Associate with 0-5 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials. This role involves working on innovative projects in Pharmaceutical domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/917340/?trk=jobs_biz_prem_srch,91000
HDR,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","Los Angeles, CA",https://www.linkedin.com/jobs/view/956470/?trk=jobs_biz_prem_srch,158000
Spotify,Marketing Manager,"We are looking for a Marketing Manager with 4-8 years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management. This role involves working on innovative projects in Marketing domain.","Los Angeles, CA",https://www.linkedin.com/jobs/view/942369/?trk=jobs_biz_prem_srch,95000
Cisco,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","Fresno, CA",https://www.linkedin.com/jobs/view/932912/?trk=jobs_biz_prem_srch,107000
Goldman Sachs,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","San Diego, CA",https://www.linkedin.com/jobs/view/963132/?trk=jobs_biz_prem_srch,148000
CVS Health,Clinical Operations Manager,"We are looking for a Clinical Operations Manager with 4-8 years of experience. The candidate should possess Masters in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding, Clinical Workflow Optimization, Staff Coordination, Healthcare Compliance, EHR Oversight, Process Improvement. This role involves working on innovative projects in Healthcare domain.","San Jose, CA",https://www.linkedin.com/jobs/view/923676/?trk=jobs_biz_prem_srch,93000
AECOM,Civil Engineer,"We are looking for a Civil Engineer with 3-7 years of experience. The candidate should possess Bachelors in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation. This role involves working on innovative projects in Construction domain.","Albuquerque, NM",https://www.linkedin.com/jobs/view/976914/?trk=jobs_biz_prem_srch,92000
Roche,Pharma R&D Director,"We are looking for a Pharma R&D Director with 11+ years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials, Adverse Event Reporting, GMP Compliance, Audits, Regulatory Submissions, Pipeline Strategy, Lab Management, Innovation Oversight. This role involves working on innovative projects in Pharmaceutical domain.","Kansas City, MO",https://www.linkedin.com/jobs/view/920441/?trk=jobs_biz_prem_srch,150000
Skadden,Senior Counsel,"We are looking for a Senior Counsel with 8-14 years of experience. The candidate should possess Masters in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law, Mergers & Acquisitions, Negotiations, Regulatory Compliance. This role involves working on innovative projects in Legal domain.","New York, NY",https://www.linkedin.com/jobs/view/933239/?trk=jobs_biz_prem_srch,142000
NVIDIA,Software Architect,"We are looking for a Software Architect with 11+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs, C#, .NET, Microservices, Docker, Kubernetes, System Design, Architecture Patterns, CI/CD, AWS, Scalability. This role involves working on innovative projects in Technology domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/919273/?trk=jobs_biz_prem_srch,265000
Costco,Chief Merchandising Officer,"We are looking for a Chief Merchandising Officer with 7+ years of experience. The candidate should possess MBA and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction, Merchandising Strategy, Trend Analysis, Category Management, Inventory Planning. This role involves working on innovative projects in Retail domain.","Washington, DC",https://www.linkedin.com/jobs/view/967193/?trk=jobs_biz_prem_srch,85000
Genentech,Pharma Quality Manager,"We are looking for a Pharma Quality Manager with 5-11 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials, Adverse Event Reporting, GMP Compliance, Audits, Regulatory Submissions. This role involves working on innovative projects in Pharmaceutical domain.","Tulsa, OK",https://www.linkedin.com/jobs/view/933876/?trk=jobs_biz_prem_srch,100000
Skadden,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/978072/?trk=jobs_biz_prem_srch,45000
Jacobs Engineering,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","Mesa, AZ",https://www.linkedin.com/jobs/view/924701/?trk=jobs_biz_prem_srch,127000
Amazon,Data Scientist,"We are looking for a Data Scientist with 3-8 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning, Exploratory Data Analysis, Regression, Classification, Scikit-learn. This role involves working on innovative projects in Technology domain.","Tulsa, OK",https://www.linkedin.com/jobs/view/963178/?trk=jobs_biz_prem_srch,131000
Oracle,AI Research Scientist,"We are looking for a AI Research Scientist with 12+ years of experience. The candidate should possess Doctorate in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks, NLP, TensorFlow, ML Pipelines, AWS, GCP, AI Strategy, Generative AI, Transformer Models, Reinforcement Learning, Research Publications. This role involves working on innovative projects in Technology domain.","Portland, OR",https://www.linkedin.com/jobs/view/995646/?trk=jobs_biz_prem_srch,282000
ADP,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Memphis, TN",https://www.linkedin.com/jobs/view/967176/?trk=jobs_biz_prem_srch,79000
IBM,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","Chicago, IL",https://www.linkedin.com/jobs/view/948034/?trk=jobs_biz_prem_srch,77000
NVIDIA,Software Engineer,"We are looking for a Software Engineer with 2-6 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs. This role involves working on innovative projects in Technology domain.","Seattle, WA",https://www.linkedin.com/jobs/view/980763/?trk=jobs_biz_prem_srch,101000
Target,Retail Store Manager,"We are looking for a Retail Store Manager with 3-7 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction. This role involves working on innovative projects in Retail domain.","San Francisco, CA",https://www.linkedin.com/jobs/view/976955/?trk=jobs_biz_prem_srch,64000
Citibank,Financial Analyst,"We are looking for a Financial Analyst with 3-6 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards. This role involves working on innovative projects in Finance domain.","Tampa, FL",https://www.linkedin.com/jobs/view/926188/?trk=jobs_biz_prem_srch,77000
Canva,Senior UI/UX Designer,"We are looking for a Senior UI/UX Designer with 4-9 years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing. This role involves working on innovative projects in Design domain.","Minneapolis, MN",https://www.linkedin.com/jobs/view/986607/?trk=jobs_biz_prem_srch,101000
Canva,Creative Director,"We are looking for a Creative Director with 9+ years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing, User Research, Art Direction, Brand Vision, Team Management. This role involves working on innovative projects in Design domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/999965/?trk=jobs_biz_prem_srch,137000
Salesforce,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/967559/?trk=jobs_biz_prem_srch,111000
Pfizer,Medical Records Technician,"We are looking for a Medical Records Technician with 0-4 years of experience. The candidate should possess Bachelors in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding. This role involves working on innovative projects in Healthcare domain.","Louisville, KY",https://www.linkedin.com/jobs/view/942837/?trk=jobs_biz_prem_srch,84000
Atlassian,Senior DevOps Engineer,"We are looking for a Senior DevOps Engineer with 4-8 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes. This role involves working on innovative projects in Technology domain.","Omaha, NE",https://www.linkedin.com/jobs/view/968326/?trk=jobs_biz_prem_srch,155000
AECOM,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","Fresno, CA",https://www.linkedin.com/jobs/view/967409/?trk=jobs_biz_prem_srch,129000
Skadden,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/955736/?trk=jobs_biz_prem_srch,49000
Kirkland & Ellis,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Omaha, NE",https://www.linkedin.com/jobs/view/958474/?trk=jobs_biz_prem_srch,57000
IBM,Software Engineer,"We are looking for a Software Engineer with 2-6 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in HTML, CSS, JavaScript, Git, Java, Spring Boot, SQL, REST APIs. This role involves working on innovative projects in Technology domain.","Chicago, IL",https://www.linkedin.com/jobs/view/905486/?trk=jobs_biz_prem_srch,101000
edX,Academic Counselor,"We are looking for a Academic Counselor with 0-3 years of experience. The candidate should possess Bachelors in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment. This role involves working on innovative projects in Education domain.","Philadelphia, PA",https://www.linkedin.com/jobs/view/918204/?trk=jobs_biz_prem_srch,57000
Kirkland & Ellis,Senior Counsel,"We are looking for a Senior Counsel with 8-14 years of experience. The candidate should possess Masters in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence, Legal Drafting, Client Counseling, Contract Law, Mergers & Acquisitions, Negotiations, Regulatory Compliance. This role involves working on innovative projects in Legal domain.","Philadelphia, PA",https://www.linkedin.com/jobs/view/982907/?trk=jobs_biz_prem_srch,101000
Amgen,Clinical Research Associate,"We are looking for a Clinical Research Associate with 0-5 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials. This role involves working on innovative projects in Pharmaceutical domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/913322/?trk=jobs_biz_prem_srch,86000
Bechtel,Civil Engineer,"We are looking for a Civil Engineer with 3-7 years of experience. The candidate should possess Bachelors in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation. This role involves working on innovative projects in Construction domain.","Boston, MA",https://www.linkedin.com/jobs/view/950106/?trk=jobs_biz_prem_srch,66000
Moderna,Clinical Operations Manager,"We are looking for a Clinical Operations Manager with 4-8 years of experience. The candidate should possess Masters in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding, Clinical Workflow Optimization, Staff Coordination, Healthcare Compliance, EHR Oversight, Process Improvement. This role involves working on innovative projects in Healthcare domain.","Washington, DC",https://www.linkedin.com/jobs/view/986278/?trk=jobs_biz_prem_srch,98000
Microsoft,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Seattle, WA",https://www.linkedin.com/jobs/view/984009/?trk=jobs_biz_prem_srch,87000
Oracle,Senior DevOps Engineer,"We are looking for a Senior DevOps Engineer with 4-8 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes. This role involves working on innovative projects in Technology domain.","Chicago, IL",https://www.linkedin.com/jobs/view/944284/?trk=jobs_biz_prem_srch,139000
Adobe,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Las Vegas, NV",https://www.linkedin.com/jobs/view/941011/?trk=jobs_biz_prem_srch,99000
OpenAI,Product Manager,"We are looking for a Product Manager with 3-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership. This role involves working on innovative projects in Technology domain.","Houston, TX",https://www.linkedin.com/jobs/view/915390/?trk=jobs_biz_prem_srch,100000
Jacobs Engineering,Junior Civil Engineer,"We are looking for a Junior Civil Engineer with 0-3 years of experience. The candidate should possess Diploma in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying. This role involves working on innovative projects in Construction domain.","San Antonio, TX",https://www.linkedin.com/jobs/view/978404/?trk=jobs_biz_prem_srch,55000
Target,Retail Sales Associate,"We are looking for a Retail Sales Associate with 0-3 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication. This role involves working on innovative projects in Retail domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/949207/?trk=jobs_biz_prem_srch,38000
OpenAI,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","Washington, DC",https://www.linkedin.com/jobs/view/926716/?trk=jobs_biz_prem_srch,97000
Oracle,DevOps Engineer,"We are looking for a DevOps Engineer with 0-4 years of experience. The candidate should possess Bachelors in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD. This role involves working on innovative projects in Technology domain.","San Diego, CA",https://www.linkedin.com/jobs/view/964356/?trk=jobs_biz_prem_srch,86000
Salesforce,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","Washington, DC",https://www.linkedin.com/jobs/view/942906/?trk=jobs_biz_prem_srch,94000
Kirkland & Ellis,Legal Assistant,"We are looking for a Legal Assistant with 0-3 years of experience. The candidate should possess Diploma in Legal Studies and demonstrate strong skills in Case Filing, Document Review, Legal Correspondence. This role involves working on innovative projects in Legal domain.","Austin, TX",https://www.linkedin.com/jobs/view/956207/?trk=jobs_biz_prem_srch,49000
Salesforce,Vice President of Product Management,"We are looking for a Vice President of Product Management with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming, Strategy, Market Research, Go-to-Market, Cross-functional Leadership, Vision Setting, Stakeholder Communication, Portfolio Management, Executive Alignment. This role involves working on innovative projects in Technology domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/928179/?trk=jobs_biz_prem_srch,259000
Adobe,DevOps Architect,"We are looking for a DevOps Architect with 8+ years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes, Cloud Architecture, Security, Infrastructure as Code, Multi-Cloud. This role involves working on innovative projects in Technology domain.","Phoenix, AZ",https://www.linkedin.com/jobs/view/966476/?trk=jobs_biz_prem_srch,229000
Wells Fargo,Financial Analyst,"We are looking for a Financial Analyst with 3-6 years of experience. The candidate should possess BBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards. This role involves working on innovative projects in Finance domain.","Kansas City, MO",https://www.linkedin.com/jobs/view/921821/?trk=jobs_biz_prem_srch,100000
Pfizer,Clinical Operations Manager,"We are looking for a Clinical Operations Manager with 4-8 years of experience. The candidate should possess Masters in Health Administration and demonstrate strong skills in Medical Terminology, Electronic Health Records (EHR), HIPAA Compliance, Data Entry, ICD Coding, Clinical Workflow Optimization, Staff Coordination, Healthcare Compliance, EHR Oversight, Process Improvement. This role involves working on innovative projects in Healthcare domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/940028/?trk=jobs_biz_prem_srch,103000
IBM,Associate Product Manager,"We are looking for a Associate Product Manager with 0-3 years of experience. The candidate should possess BBA and demonstrate strong skills in Agile, Product Roadmap, User Stories, Backlog Grooming. This role involves working on innovative projects in Technology domain.","El Paso, TX",https://www.linkedin.com/jobs/view/937639/?trk=jobs_biz_prem_srch,87000
Goldman Sachs,Senior Financial Analyst,"We are looking for a Senior Financial Analyst with 6-10 years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence. This role involves working on innovative projects in Finance domain.","Tampa, FL",https://www.linkedin.com/jobs/view/982000/?trk=jobs_biz_prem_srch,129000
ADP,HR Director,"We are looking for a HR Director with 9+ years of experience. The candidate should possess MBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations, Compliance, Policy Development, Team Leadership, Talent Strategy, Organizational Development, Change Management. This role involves working on innovative projects in HR domain.","Fresno, CA",https://www.linkedin.com/jobs/view/946815/?trk=jobs_biz_prem_srch,126000
NVIDIA,Senior DevOps Engineer,"We are looking for a Senior DevOps Engineer with 4-8 years of experience. The candidate should possess Masters in Computer Science and demonstrate strong skills in Linux, Docker, AWS, CI/CD, Terraform, Monitoring, Ansible, GCP, Kubernetes. This role involves working on innovative projects in Technology domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/950576/?trk=jobs_biz_prem_srch,135000
Workday,HR Generalist,"We are looking for a HR Generalist with 2-5 years of experience. The candidate should possess BBA and demonstrate strong skills in Onboarding, Recruitment, HRIS, Employee Files, Benefits, Payroll, Employee Relations. This role involves working on innovative projects in HR domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/942193/?trk=jobs_biz_prem_srch,68000
HubSpot,Director of Marketing,"We are looking for a Director of Marketing with 8+ years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management, Market Research, Budgeting, Agency Oversight, Executive Reporting. This role involves working on innovative projects in Marketing domain.","Columbus, OH",https://www.linkedin.com/jobs/view/942275/?trk=jobs_biz_prem_srch,139000
Roche,Pharma Quality Manager,"We are looking for a Pharma Quality Manager with 5-11 years of experience. The candidate should possess Doctor of Pharmacy and demonstrate strong skills in Medical Product Knowledge, CRM, Territory Management, Clinical Trials, Adverse Event Reporting, GMP Compliance, Audits, Regulatory Submissions. This role involves working on innovative projects in Pharmaceutical domain.","Indianapolis, IN",https://www.linkedin.com/jobs/view/950237/?trk=jobs_biz_prem_srch,124000
Best Buy,Retail Store Manager,"We are looking for a Retail Store Manager with 3-7 years of experience. The candidate should possess Diploma in Retail Management and demonstrate strong skills in Customer Service, POS Systems, Inventory Restocking, Sales Communication, Scheduling, Sales Reporting, Vendor Coordination, Customer Satisfaction. This role involves working on innovative projects in Retail domain.","Jacksonville, FL",https://www.linkedin.com/jobs/view/954130/?trk=jobs_biz_prem_srch,59000
Morgan Stanley,Finance Director,"We are looking for a Finance Director with 10+ years of experience. The candidate should possess MBA and demonstrate strong skills in Accounts Payable, Bookkeeping, Excel, Financial Modeling, Forecasting, Dashboards, Valuation, Risk Analysis, Business Intelligence, Budget Oversight, P&L Management, Investment Strategy. This role involves working on innovative projects in Finance domain.","Sacramento, CA",https://www.linkedin.com/jobs/view/924899/?trk=jobs_biz_prem_srch,166000
NVIDIA,Junior Data Scientist,"We are looking for a Junior Data Scientist with 0-3 years of experience. The candidate should possess Bachelors in Data Science and demonstrate strong skills in Python, SQL, Pandas, Data Cleaning. This role involves working on innovative projects in Technology domain.","Indianapolis, IN",https://www.linkedin.com/jobs/view/958891/?trk=jobs_biz_prem_srch,85000
Google,Machine Learning Engineer,"We are looking for a Machine Learning Engineer with 3-6 years of experience. The candidate should possess Masters in AI and demonstrate strong skills in Python, Pandas, Exploratory Data Analysis, Regression, Classification, Scikit-learn, PyTorch, Big Data, Model DeploymentNeural Networks. This role involves working on innovative projects in Technology domain.","Atlanta, GA",https://www.linkedin.com/jobs/view/902441/?trk=jobs_biz_prem_srch,136000
Fantasy Interactive,Senior UI/UX Designer,"We are looking for a Senior UI/UX Designer with 4-9 years of experience. The candidate should possess Masters in Design and demonstrate strong skills in Figma, Sketch, Typography, Wireframing, Brand Guidelines, Information Architecture, Design Thinking, Accessibility, Usability Testing. This role involves working on innovative projects in Design domain.","El Paso, TX",https://www.linkedin.com/jobs/view/974873/?trk=jobs_biz_prem_srch,107000
Bechtel,Construction Project Manager,"We are looking for a Construction Project Manager with 12+ years of experience. The candidate should possess Masters in Civil Engineering and demonstrate strong skills in AutoCAD, Site Inspection, Surveying, Concrete Design, Structural Analysis, Cost Estimation, Project Planning, Team Coordination, Materials Testing, Vendor Management, Scheduling, Contracting. This role involves working on innovative projects in Construction domain.","Charlotte, NC",https://www.linkedin.com/jobs/view/988060/?trk=jobs_biz_prem_srch,126000
edX,Curriculum Developer,"We are looking for a Curriculum Developer with 3-6 years of experience. The candidate should possess Masters in Education and demonstrate strong skills in Student Guidance, Assessment Writing, Career Advice, Enrollment, eLearning, Learning Objectives, LMS Tools, Syllabus Design, Education Standards. This role involves working on innovative projects in Education domain.","Washington, DC",https://www.linkedin.com/jobs/view/985608/?trk=jobs_biz_prem_srch,69000
HubSpot,Marketing Manager,"We are looking for a Marketing Manager with 4-8 years of experience. The candidate should possess MBA and demonstrate strong skills in Email Marketing, Social Media, Content Scheduling, Copywriting, Brand Strategy, Paid Ads, Analytics, Campaign Management. This role involves working on innovative projects in Marketing domain.","San Antonio, TX",https://www.linkedin.com/jobs/view/928940/?trk=jobs_biz_prem_srch,89000
